,userId,movieId,rating
40459,294,2087,4.0
40460,294,2089,4.0
40461,294,2090,3.0
40462,294,2092,3.0
40465,294,2096,5.0
40466,294,2099,2.0
40467,294,2100,2.5
40468,294,2102,3.0
40469,294,2105,3.5
40470,294,2109,3.5
40471,294,2115,4.5
40473,294,2123,2.0
40474,294,2124,4.0
40475,294,2125,4.5
40476,294,2136,4.0
40477,294,2137,3.0
40478,294,2139,3.0
40479,294,2140,4.0
40482,294,2143,3.5
40483,294,2144,3.5
40484,294,2145,2.0
40486,294,2150,4.0
40489,294,2160,3.5
40490,294,2161,3.5
40491,294,2162,3.5
40492,294,2163,3.5
40493,294,2167,3.5
40494,294,2168,4.5
40495,294,2193,3.5
40496,294,2206,3.5
40497,294,2253,3.0
40498,294,2259,2.0
40500,294,2291,3.5
40501,294,2301,3.0
40502,294,2316,2.0
40504,294,2335,3.5
40505,294,2336,3.5
40507,294,2366,3.5
40508,294,2367,3.5
40509,294,2375,4.5
40510,294,2376,3.0
40511,294,2384,3.5
40513,294,2393,3.0
40514,294,2394,4.5
40516,294,2399,3.5
40517,294,2405,4.0
40518,294,2406,4.5
40519,294,2413,4.5
40520,294,2420,3.5
40521,294,2424,4.0
40522,294,2431,3.5
40523,294,2457,2.0
40524,294,2478,3.0
40525,294,2485,4.0
40526,294,2491,2.5
40528,294,2500,3.0
40529,294,2501,4.0
40530,294,2502,4.0
40531,294,2528,2.5
40533,294,2565,4.0
40534,294,2567,3.0
40535,294,2571,4.5
40536,294,2572,3.0
40537,294,2581,4.0
40538,294,2582,3.5
40539,294,2599,3.5
40541,294,2616,3.0
40542,294,2617,4.5
40543,294,2622,4.5
40544,294,2628,2.5
40545,294,2640,3.0
40546,294,2643,3.0
40548,294,2657,3.0
40549,294,2664,3.5
40550,294,2671,3.0
40551,294,2672,3.5
40552,294,2683,3.0
40553,294,2687,3.0
40554,294,2690,5.0
40555,294,2691,3.5
40556,294,2701,3.0
40557,294,2709,3.5
40559,294,2716,4.0
40560,294,2717,4.0
40561,294,2723,4.0
40562,294,2724,4.0
40563,294,2745,3.5
40564,294,2746,4.0
40565,294,2747,2.0
40567,294,2759,4.0
40568,294,2763,3.5
40569,294,2791,4.0
40570,294,2792,3.5
40572,294,2804,4.0
40573,294,2805,4.0
40574,294,2822,2.5
40575,294,2826,3.0
40577,294,2866,3.0
40578,294,2874,4.0
40579,294,2876,3.0
40580,294,2877,2.0
40581,294,2886,3.0
40582,294,2888,3.0
40584,294,2916,3.5
40585,294,2918,3.5
40586,294,2926,4.0
40587,294,2940,3.5
40588,294,2941,3.0
40589,294,2942,3.0
40590,294,2947,3.0
40592,294,2949,3.0
40594,294,2961,5.0
40595,294,2987,3.5
40598,294,2991,2.5
40602,294,3004,4.0
40603,294,3005,4.0
40604,294,3033,4.0
40605,294,3034,4.5
40606,294,3052,4.0
40607,294,3054,4.5
40608,294,3079,3.5
40609,294,3081,4.0
40610,294,3082,3.5
40611,294,3097,4.0
40615,294,3156,3.0
40616,294,3159,4.5
40617,294,3166,4.0
40618,294,3168,1.5
40619,294,3174,2.0
40620,294,3175,4.5
40621,294,3210,3.0
40623,294,3248,3.0
40624,294,3253,3.0
40625,294,3254,2.0
40626,294,3255,3.0
40627,294,3257,3.0
40628,294,3258,4.0
40629,294,3259,3.0
40631,294,3270,4.5
40632,294,3299,3.0
40633,294,3301,4.0
40634,294,3363,3.5
40635,294,3388,3.0
40636,294,3396,4.0
40637,294,3397,4.5
40638,294,3398,4.5
40639,294,3399,3.0
40640,294,3408,3.0
40641,294,3429,3.0
40642,294,3450,4.0
40644,294,3462,3.5
40645,294,3471,3.5
40648,294,3483,4.5
40649,294,3489,3.0
40650,294,3507,3.0
40651,294,3512,5.0
40652,294,3520,4.0
40654,294,3545,2.0
40656,294,3549,4.0
40657,294,3552,3.5
40658,294,3564,3.5
40659,294,3578,4.0
40661,294,3599,4.0
40662,294,3604,3.0
40663,294,3606,4.0
40664,294,3608,2.0
40665,294,3611,3.0
40666,294,3612,5.0
40668,294,3623,3.0
40669,294,3624,3.0
40670,294,3633,2.5
40671,294,3635,2.5
40672,294,3638,3.0
40673,294,3639,2.5
40674,294,3668,3.0
40675,294,3669,3.0
40677,294,3673,4.0
40679,294,3688,2.5
40680,294,3699,2.5
40681,294,3705,3.0
40682,294,3717,4.0
40685,294,3771,3.0
40686,294,3775,3.0
40688,294,3793,4.5
40689,294,3807,3.0
40691,294,3825,4.0
40692,294,3857,3.5
40694,294,3868,3.0
40697,294,3882,4.0
40698,294,3889,2.5
40700,294,3911,4.0
40702,294,3922,3.0
40704,294,3927,4.0
40705,294,3928,3.5
40706,294,3936,3.5
40707,294,3948,3.5
40709,294,3964,3.0
40710,294,3968,3.5
40711,294,3977,4.5
40712,294,3979,3.5
40715,294,3996,4.0
40716,294,3997,3.5
40717,294,4014,4.0
40718,294,4016,4.0
40719,294,4018,3.5
40720,294,4024,2.5
40721,294,4025,4.5
40723,294,4029,3.0
40724,294,4030,3.5
40725,294,4036,3.0
40726,294,4039,3.0
40727,294,4054,3.0
40728,294,4061,3.0
40729,294,4062,2.0
40730,294,4068,3.5
40731,294,4069,4.0
40732,294,4081,3.0
40733,294,4090,3.0
40735,294,4130,3.5
40736,294,4132,3.0
40738,294,4141,3.5
40740,294,4168,3.5
40741,294,4169,4.5
40743,294,4188,3.0
40744,294,4212,4.0
40745,294,4219,4.0
40746,294,4228,3.5
40748,294,4246,4.0
40749,294,4248,4.0
40750,294,4270,3.5
40752,294,4294,2.0
40753,294,4299,3.0
40754,294,4306,5.0
40756,294,4317,3.0
40757,294,4344,4.0
40758,294,4356,3.5
40759,294,4357,3.5
40760,294,4359,3.0
40761,294,4366,4.0
40762,294,4367,3.0
40763,294,4387,3.0
40764,294,4388,3.0
40765,294,4394,3.0
40766,294,4402,2.0
40767,294,4420,3.0
40769,294,4447,4.5
40770,294,4467,3.0
40771,294,4489,4.0
40774,294,4511,2.5
40775,294,4519,3.0
40776,294,4563,3.5
40777,294,4571,3.0
40778,294,4587,3.5
40779,294,4621,3.5
40780,294,4639,3.0
40782,294,4678,3.5
40783,294,4699,4.0
40784,294,4700,3.5
40785,294,4701,4.0
40787,294,4743,4.5
40788,294,4757,3.5
40789,294,4767,4.0
40790,294,4774,3.5
40791,294,4800,3.5
40792,294,4802,4.0
40793,294,4816,4.0
40794,294,4818,2.0
40795,294,4823,4.5
40796,294,4846,3.5
40797,294,4857,3.0
40798,294,4862,3.5
40799,294,4865,3.5
40801,294,4887,2.5
40802,294,4896,4.0
40804,294,4941,1.5
40805,294,4963,4.0
40806,294,4974,3.0
40807,294,4992,3.5
40808,294,4993,4.0
40809,294,4995,3.0
40810,294,5012,1.0
40811,294,5013,3.0
40812,294,5021,4.0
40813,294,5038,4.0
40814,294,5047,3.0
40815,294,5048,3.5
40817,294,5064,4.0
40818,294,5103,4.5
40819,294,5109,3.5
40821,294,5128,4.0
40823,294,5168,4.5
40824,294,5214,3.5
40825,294,5218,2.5
40826,294,5254,3.0
40828,294,5297,4.0
40829,294,5299,4.5
40830,294,5303,4.0
40831,294,5305,3.5
40832,294,5308,3.5
40833,294,5309,3.0
40834,294,5312,3.0
40835,294,5313,3.0
40836,294,5337,4.0
40837,294,5349,4.0
40838,294,5354,3.5
40839,294,5357,3.5
40840,294,5361,3.5
40841,294,5372,4.0
40842,294,5375,3.0
40843,294,5378,3.0
40844,294,5380,4.5
40846,294,5418,4.0
40848,294,5444,4.0
40849,294,5449,4.0
40850,294,5452,3.0
40851,294,5459,4.0
40852,294,5460,2.5
40853,294,5481,4.0
40854,294,5504,4.0
40855,294,5507,3.5
40856,294,5530,4.0
40858,294,5539,3.0
40859,294,5540,4.0
40860,294,5541,3.0
40862,294,5618,4.5
40865,294,5650,3.0
40866,294,5693,2.0
40867,294,5705,3.0
40869,294,5809,3.5
40870,294,5816,4.0
40872,294,5872,4.0
40874,294,5900,3.5
40875,294,5943,4.0
40876,294,5952,4.0
40878,294,5957,4.0
40879,294,5989,4.5
40880,294,5991,4.5
40881,294,6060,3.5
40882,294,6093,3.5
40883,294,6124,3.0
40884,294,6155,4.0
40885,294,6156,4.0
40886,294,6157,3.5
40887,294,6170,3.5
40888,294,6182,4.0
40889,294,6183,4.5
40890,294,6212,3.5
40891,294,6218,4.5
40892,294,6245,3.0
40893,294,6252,4.0
40894,294,6254,4.0
40895,294,6260,3.5
40896,294,6266,4.0
40897,294,6294,4.0
40898,294,6296,4.5
40900,294,6333,4.5
40902,294,6355,4.5
40903,294,6357,3.5
40907,294,6373,4.0
40911,294,6387,4.0
40914,294,6423,3.5
40915,294,6454,3.5
40917,294,6493,4.5
40918,294,6503,4.0
40920,294,6535,4.0
40922,294,6539,4.5
40923,294,6541,4.0
40924,294,6561,4.0
40925,294,6564,3.5
40926,294,6568,3.5
40927,294,6593,4.0
40928,294,6596,3.5
40930,294,6646,3.0
40931,294,6659,4.0
40932,294,6662,4.0
40933,294,6663,3.5
40935,294,6703,3.5
40936,294,6709,3.5
40937,294,6723,3.5
40938,294,6732,4.0
40941,294,6755,3.0
40942,294,6765,3.5
40944,294,6791,4.5
40945,294,6863,3.5
40946,294,6873,3.5
40947,294,6874,3.0
40948,294,6888,3.5
40949,294,6889,3.0
40950,294,6893,4.0
40952,294,6944,4.0
40955,294,6974,4.0
40956,294,6996,2.5
40957,294,6999,3.5
40958,294,7000,3.5
40959,294,7001,3.5
40960,294,7046,3.5
40961,294,7060,3.5
40962,294,7075,4.5
40963,294,7078,3.5
40964,294,7080,4.0
40965,294,7082,4.0
40966,294,7102,3.0
40967,294,7122,3.5
40968,294,7142,4.0
40969,294,7147,3.5
40970,294,7149,4.0
40971,294,7151,4.0
40972,294,7153,4.0
40973,294,7155,4.0
40975,294,7165,4.0
40977,294,7186,3.5
40978,294,7212,4.0
40979,294,7228,2.5
40980,294,7255,3.5
40981,294,7293,4.0
40984,294,7308,3.0
40985,294,7320,4.0
40987,294,7362,4.0
40988,294,7369,4.0
40991,294,7380,4.5
40992,294,7386,3.5
40994,294,7444,4.0
40995,294,7451,4.0
40996,294,7454,4.5
40997,294,7570,4.0
40998,294,7573,3.5
40999,294,7579,4.5
41001,294,7614,4.0
41002,294,7720,3.5
41003,294,7757,4.0
41004,294,7790,4.0
41005,294,7822,3.5
41007,294,7916,3.5
41009,294,8015,3.5
41012,294,8263,3.5
41013,294,8360,4.5
41014,294,8368,4.5
41015,294,8373,4.0
41017,294,8460,4.0
41018,294,8464,4.5
41019,294,8482,3.5
41020,294,8502,4.0
41021,294,8525,3.5
41022,294,8528,3.5
41023,294,8529,3.5
41024,294,8574,4.0
41025,294,8580,4.5
41027,294,8665,4.0
41028,294,8666,4.0
41029,294,8712,4.5
41030,294,8796,4.0
41033,294,8865,4.5
41034,294,8874,3.5
41035,294,8879,4.0
41036,294,8916,4.0
41037,294,8948,3.0
41038,294,8949,3.5
41039,294,8961,4.5
41040,294,8970,4.0
41041,294,8972,4.5
41042,294,8981,3.5
41043,294,8983,4.0
41044,294,8985,3.5
41045,294,8986,4.0
41046,294,8988,4.0
41047,294,8989,4.0
41048,294,8998,4.0
41050,294,9000,3.5
41051,294,25937,4.0
41052,294,25971,3.5
41053,294,26084,4.5
41054,294,26152,4.0
41055,294,26386,4.0
41057,294,26680,3.5
41058,294,27660,3.0
41060,294,30793,3.5
41061,294,30812,3.5
41062,294,30816,5.0
41065,294,31221,4.0
41067,294,31694,4.5
41068,294,31696,4.0
41069,294,32296,4.0
41070,294,32381,4.0
41071,294,32587,4.0
41073,294,33493,4.0
41076,294,33794,4.0
41077,294,33836,4.5
41078,294,34072,4.0
41079,294,34150,4.0
41080,294,34153,4.0
41081,294,34332,4.5
41082,294,35957,4.0
41083,294,36401,4.0
41084,294,36525,4.0
41085,294,37729,3.5
41086,294,38038,4.0
41087,294,39435,4.0
41088,294,40629,4.0
41089,294,40815,4.5
41090,294,40819,4.5
41091,294,40851,4.0
41092,294,41566,5.0
41093,294,41571,4.0
41094,294,42732,4.5
41095,294,42738,4.0
41096,294,44613,3.5
41097,294,45028,4.0
41099,294,45517,4.0
41100,295,6,4.5
41101,295,10,4.5
41103,295,47,4.5
41104,295,50,4.5
41105,295,95,4.0
41108,295,150,4.5
41109,295,153,3.0
41110,295,163,4.5
41111,295,165,4.0
41112,295,185,3.5
41114,295,208,3.5
41115,295,231,4.0
41116,295,260,5.0
41117,295,292,3.0
41118,295,293,4.5
41119,295,296,4.0
41120,295,315,3.5
41122,295,318,4.5
41123,295,339,3.5
41124,295,344,4.5
41126,295,357,3.5
41127,295,364,4.0
41128,295,367,3.5
41129,295,370,4.0
41130,295,374,2.5
41131,295,377,4.0
41133,295,434,4.0
41134,295,457,4.5
41135,295,466,4.0
41136,295,475,4.0
41137,295,480,4.5
41138,295,500,4.5
41140,295,539,4.0
41141,295,541,3.5
41142,295,588,4.5
41143,295,589,5.0
41144,295,590,4.0
41145,295,592,4.5
41146,295,593,4.5
41147,295,595,4.0
41149,295,608,4.0
41150,295,628,4.0
41154,295,778,3.0
41158,295,912,4.0
41160,295,924,4.0
41161,295,1035,4.0
41162,295,1036,4.5
41163,295,1084,3.5
41165,295,1097,4.5
41166,295,1101,5.0
41167,295,1127,3.0
41169,295,1196,5.0
41171,295,1210,5.0
41172,295,1214,4.5
41173,295,1220,2.5
41174,295,1233,4.0
41175,295,1240,5.0
41176,295,1246,4.0
41178,295,1278,3.5
41180,295,1324,1.0
41181,295,1357,4.0
41182,295,1387,4.0
41183,295,1393,5.0
41185,295,1485,4.0
41186,295,1517,4.0
41187,295,1527,3.5
41188,295,1580,4.5
41189,295,1584,4.5
41190,295,1617,3.0
41192,295,1672,4.0
41193,295,1682,3.0
41194,295,1704,4.0
41195,295,1721,4.0
41196,295,1784,3.5
41199,295,1954,4.0
41200,295,1961,4.5
41201,295,1967,4.0
41202,295,2011,4.0
41203,295,2028,4.5
41205,295,2081,4.0
41206,295,2096,4.0
41207,295,2115,4.0
41209,295,2167,4.0
41210,295,2193,4.0
41211,295,2268,5.0
41213,295,2301,4.0
41215,295,2321,4.0
41216,295,2324,4.0
41217,295,2355,4.0
41218,295,2381,2.5
41221,295,2445,2.5
41222,295,2502,4.0
41224,295,2571,5.0
41225,295,2572,4.0
41226,295,2628,3.5
41227,295,2640,3.5
41229,295,2762,4.5
41232,295,2797,4.5
41233,295,2841,4.0
41234,295,2858,4.0
41235,295,2908,4.0
41236,295,2918,4.0
41237,295,2950,3.5
41238,295,2959,4.0
41239,295,3006,3.5
41240,295,3147,5.0
41241,295,3160,3.0
41242,295,3175,3.0
41243,295,3178,4.5
41244,295,3252,4.5
41246,295,3448,4.5
41247,295,3471,4.5
41248,295,3479,3.5
41249,295,3510,3.5
41250,295,3527,4.5
41251,295,3578,4.0
41252,295,3654,4.5
41253,295,3740,3.5
41254,295,3751,4.0
41255,295,3793,5.0
41256,295,3994,3.0
41257,295,3996,3.5
41259,295,4015,2.0
41260,295,4025,3.0
41262,295,4085,4.0
41263,295,4105,2.0
41265,295,4262,4.5
41266,295,4306,4.5
41268,295,4563,4.0
41271,295,4886,4.5
41272,295,4896,4.5
41274,295,4963,4.5
41275,295,4979,1.0
41277,295,4995,4.5
41278,295,5010,4.0
41279,295,5135,3.0
41281,295,5299,4.0
41282,295,5349,5.0
41283,295,5418,4.5
41284,295,5419,2.0
41285,295,5445,4.5
41287,295,5782,4.5
41288,295,5816,4.0
41289,295,5952,5.0
41290,295,5989,5.0
41291,295,6218,3.5
41292,295,6323,5.0
41293,295,6333,4.5
41294,295,6377,5.0
41295,295,6378,4.0
41297,295,6565,4.5
41298,295,6708,5.0
41299,295,6709,4.0
41300,295,6764,3.5
41301,295,6776,4.0
41302,295,6874,4.0
41303,295,6942,3.0
41304,295,6979,4.0
41305,295,7143,4.0
41306,295,7147,4.0
41307,295,7153,4.5
41308,295,7160,2.0
41309,295,7263,3.5
41310,295,7318,4.0
41311,295,7348,4.0
41312,295,7367,2.5
41313,295,7438,4.0
41314,295,7445,3.5
41315,295,7449,4.0
41316,295,7458,4.0
41317,295,7701,2.5
41318,295,8360,4.0
41322,295,8633,4.0
41323,295,8636,5.0
41324,295,8644,3.5
41326,295,8798,4.5
41327,295,8810,3.0
41328,295,8884,4.0
41329,295,8907,3.0
41330,295,8908,3.0
41331,295,8947,4.5
41332,295,8957,4.0
41334,295,8961,4.5
41335,295,32302,2.0
41336,296,575,5.0
41337,296,588,5.0
41338,296,833,4.5
41339,296,1223,5.0
41340,296,1441,4.0
41342,296,2109,3.5
41343,296,2423,5.0
41344,296,3210,4.5
41345,296,3396,3.5
41346,296,3552,0.5
41347,296,3565,4.0
41349,296,4214,3.0
41351,296,4306,5.0
41352,296,4973,3.5
41354,296,56152,5.0
41357,297,104,2.0
41358,297,111,3.5
41359,297,223,5.0
41361,297,296,4.5
41362,297,355,1.0
41363,297,356,4.0
41364,297,515,5.0
41366,297,608,2.0
41368,297,858,5.0
41370,297,1089,4.5
41371,297,1103,2.0
41372,297,1136,4.0
41373,297,1193,5.0
41374,297,1198,4.0
41375,297,1199,3.5
41376,297,1206,4.5
41377,297,1208,4.5
41378,297,1209,4.0
41380,297,1221,3.5
41381,297,1227,4.5
41382,297,1232,5.0
41383,297,1237,5.0
41384,297,1244,4.0
41385,297,1247,5.0
41386,297,1251,5.0
41387,297,1265,4.5
41388,297,1270,4.0
41389,297,1274,4.0
41390,297,1281,4.0
41391,297,1339,4.5
41392,297,1562,0.5
41393,297,1663,4.0
41394,297,1732,4.5
41396,297,1923,2.0
41397,297,1927,4.5
41398,297,1968,3.0
41400,297,2300,4.0
41401,297,2329,3.5
41402,297,2502,3.0
41403,297,2571,2.0
41404,297,2642,1.0
41405,297,2700,4.5
41406,297,2706,4.0
41407,297,2712,4.0
41408,297,2716,4.0
41409,297,2761,3.5
41410,297,2797,3.0
41411,297,2826,3.0
41412,297,2858,5.0
41413,297,2918,2.0
41414,297,2959,4.0
41415,297,2997,2.0
41417,297,3022,4.5
41418,297,3030,5.0
41419,297,3033,3.0
41420,297,3159,2.0
41423,297,3503,5.0
41424,297,3617,2.0
41425,297,3629,3.5
41426,297,3788,4.5
41428,297,3814,4.0
41429,297,4027,3.5
41430,297,4278,3.0
41431,297,4973,4.5
41436,297,5618,4.5
41437,297,5954,5.0
41438,297,6016,3.5
41439,297,6188,3.5
41440,297,6216,4.5
41442,297,6666,5.0
41443,297,6711,4.5
41444,297,7063,4.5
41446,297,7323,3.0
41448,297,7766,4.5
41449,297,7843,3.5
41450,297,7925,2.5
41452,297,8275,3.5
41453,297,8376,3.0
41455,297,8641,4.0
41456,297,8807,3.5
41457,297,8949,4.0
41458,297,8961,3.5
41459,297,8970,4.0
41460,297,25750,3.0
41461,297,25769,3.0
41464,297,35836,4.0
41465,297,37384,3.5
41466,297,44195,5.0
41467,297,44555,4.0
41468,297,45728,3.0
41469,297,47518,2.0
41471,297,52885,5.0
41472,297,52973,3.0
41473,297,54503,4.5
41474,297,55820,2.0
41475,297,56367,2.5
41476,297,58559,4.0
41477,297,58998,2.5
41478,297,60126,3.5
41480,297,62434,3.0
41481,297,63131,3.5
41483,297,69122,3.5
41484,297,72011,4.0
41485,297,76077,2.0
41486,297,76251,4.0
41489,297,79008,3.5
41490,297,79132,4.0
41491,297,79274,4.0
41492,297,86882,5.0
41493,297,87869,3.0
41494,298,2,5.0
41495,298,6,3.5
41496,298,19,4.0
41497,298,260,4.0
41499,298,608,5.0
41501,298,778,5.0
41502,298,1036,5.0
41505,298,1222,5.0
41506,298,1270,5.0
41508,298,1682,4.0
41509,298,2000,5.0
41510,298,2232,5.0
41511,298,2329,3.5
41512,298,2571,5.0
41513,298,2580,5.0
41514,298,3000,5.0
41516,298,3949,5.0
41517,298,4886,5.0
41518,298,4993,3.0
41519,298,5618,5.0
41521,298,5971,5.0
41522,298,6283,5.0
41523,298,6539,5.0
41524,298,7099,5.0
41525,298,7153,3.0
41526,298,7361,5.0
41527,298,26776,5.0
41528,298,27728,5.0
41529,298,31658,5.0
41531,298,32460,5.0
41535,298,56251,5.0
41536,298,58559,4.0
41537,298,60069,5.0
41538,298,62115,5.0
41539,298,65261,5.0
41540,298,66297,5.0
41541,298,69481,5.0
41542,298,73017,5.0
41543,298,74458,5.0
41544,298,74727,5.0
41545,298,79132,5.0
41547,298,83132,5.0
41548,298,84844,5.0
41549,298,92259,5.0
41550,298,96610,5.0
41551,298,97752,5.0
41553,298,98491,5.0
41555,298,101864,4.0
41556,298,102666,5.0
41557,298,104283,5.0
41559,298,107412,5.0
41560,298,109374,5.0
41561,298,109487,5.0
41563,298,118468,5.0
41564,298,121126,5.0
41565,298,122882,4.0
41567,298,136449,5.0
41571,299,32,5.0
41573,299,70,4.5
41574,299,111,4.5
41575,299,117,4.0
41576,299,163,4.5
41577,299,166,5.0
41578,299,175,4.0
41579,299,178,3.5
41580,299,180,3.5
41581,299,223,4.5
41582,299,235,5.0
41583,299,247,4.0
41584,299,288,5.0
41585,299,296,3.0
41586,299,347,4.0
41587,299,444,2.5
41588,299,471,4.5
41589,299,488,3.5
41591,299,541,4.0
41592,299,562,3.5
41593,299,581,4.5
41594,299,589,4.0
41595,299,592,4.0
41597,299,608,5.0
41598,299,714,4.5
41599,299,839,3.5
41602,299,922,5.0
41603,299,968,4.0
41604,299,1089,4.5
41605,299,1090,4.0
41606,299,1093,4.5
41607,299,1114,3.5
41608,299,1129,4.5
41609,299,1136,5.0
41610,299,1137,4.0
41611,299,1161,4.5
41612,299,1173,4.5
41613,299,1175,4.5
41615,299,1206,4.0
41616,299,1208,5.0
41617,299,1209,5.0
41618,299,1211,5.0
41619,299,1213,5.0
41621,299,1227,5.0
41622,299,1243,5.0
41623,299,1245,4.0
41624,299,1252,5.0
41625,299,1258,3.5
41626,299,1273,5.0
41628,299,1305,4.5
41629,299,1306,4.0
41630,299,1321,3.5
41631,299,1343,4.0
41632,299,1354,3.5
41633,299,1361,4.5
41634,299,1377,4.0
41635,299,1391,4.5
41636,299,1394,4.0
41638,299,1464,4.5
41640,299,1529,4.5
41641,299,1611,5.0
41642,299,1627,2.5
41643,299,1639,3.5
41644,299,1652,3.5
41645,299,1673,4.5
41646,299,1690,3.5
41647,299,1704,2.5
41649,299,1732,5.0
41650,299,1748,4.0
41651,299,1785,4.0
41654,299,1924,4.0
41655,299,1965,5.0
41657,299,2021,2.5
41658,299,2022,4.5
41659,299,2076,4.5
41660,299,2159,4.5
41661,299,2160,5.0
41662,299,2174,4.5
41663,299,2282,4.5
41664,299,2291,4.0
41665,299,2313,4.5
41667,299,2337,4.0
41668,299,2348,5.0
41669,299,2361,4.5
41671,299,2440,5.0
41673,299,2459,4.5
41674,299,2551,5.0
41675,299,2600,4.0
41676,299,2712,5.0
41678,299,2862,3.5
41679,299,2864,2.5
41680,299,2892,4.0
41681,299,2926,4.0
41682,299,2952,3.5
41684,299,2968,4.0
41685,299,2976,5.0
41686,299,2985,4.0
41687,299,2997,4.0
41688,299,3018,5.0
41689,299,3019,4.0
41690,299,3052,4.5
41692,299,3081,3.5
41693,299,3083,5.0
41695,299,3160,3.5
41697,299,3221,4.0
41698,299,3253,4.5
41699,299,3262,3.5
41700,299,3267,4.0
41701,299,3272,4.5
41702,299,3328,4.0
41703,299,3355,4.5
41704,299,3386,5.0
41706,299,3459,4.0
41707,299,3521,4.0
41708,299,3535,2.5
41711,299,3626,4.5
41712,299,3676,2.5
41713,299,3679,5.0
41714,299,3683,4.5
41715,299,3858,5.0
41716,299,3910,3.0
41717,299,3925,5.0
41718,299,3949,4.5
41719,299,4007,3.5
41720,299,4008,3.5
41721,299,4027,4.5
41722,299,4282,4.0
41723,299,4294,4.5
41724,299,4407,4.5
41725,299,4450,5.0
41726,299,4467,4.5
41727,299,4500,4.5
41728,299,4506,2.5
41729,299,4518,4.5
41730,299,4552,5.0
41731,299,4612,4.5
41732,299,4642,5.0
41733,299,4643,0.5
41736,299,4734,3.0
41737,299,4752,4.0
41738,299,4848,5.0
41739,299,4863,4.0
41740,299,4878,2.5
41744,299,5275,4.0
41745,299,5298,3.5
41746,299,5385,4.0
41747,299,5473,5.0
41748,299,5508,4.5
41749,299,5608,4.5
41750,299,5673,3.5
41752,299,5780,4.5
41753,299,5812,4.0
41754,299,5853,4.0
41755,299,5902,4.0
41756,299,5909,3.5
41759,299,6021,4.0
41760,299,6114,3.5
41761,299,6121,4.5
41762,299,6132,3.5
41763,299,6162,1.5
41764,299,6184,5.0
41765,299,6197,2.5
41766,299,6290,4.5
41767,299,6291,4.5
41769,299,6465,4.5
41770,299,6602,4.5
41771,299,6707,3.5
41772,299,6709,4.0
41773,299,6711,5.0
41774,299,6730,3.5
41775,299,6774,5.0
41776,299,6807,4.0
41777,299,6873,3.5
41780,299,6975,4.0
41781,299,6987,4.5
41782,299,7022,4.0
41783,299,7024,5.0
41784,299,7044,4.5
41785,299,7123,5.0
41786,299,7147,3.5
41787,299,7235,5.0
41788,299,7361,4.5
41789,299,7371,4.5
41790,299,7387,4.5
41791,299,7438,4.0
41794,299,7764,3.0
41795,299,7878,4.5
41797,299,7920,4.0
41798,299,7976,4.5
41800,299,8189,4.0
41801,299,8240,5.0
41802,299,8499,4.0
41803,299,8507,3.5
41804,299,8800,4.5
41805,299,8872,3.5
41807,299,8893,4.5
41808,299,8906,4.0
41809,299,8923,4.5
41810,299,8938,5.0
41811,299,8973,3.5
41812,299,25744,4.5
41813,299,25771,5.0
41814,299,26164,4.0
41815,299,26231,5.0
41816,299,26241,4.5
41817,299,26258,5.0
41818,299,26326,5.0
41819,299,26494,4.5
41820,299,26524,5.0
41823,299,26684,4.5
41824,299,26749,5.0
41825,299,26809,4.5
41826,299,26810,4.5
41827,299,26974,3.5
41828,299,27322,3.5
41829,299,27721,4.5
41830,299,27792,5.0
41831,299,30793,1.0
41832,299,30812,4.0
41833,299,31270,4.5
41834,299,31410,4.5
41835,299,31682,4.5
41836,299,32515,5.0
41837,299,32587,4.0
41839,299,32797,4.5
41840,299,32840,5.0
41841,299,32898,4.5
41842,299,33021,3.5
41843,299,33138,5.0
41844,299,33171,5.0
41846,299,34326,5.0
41848,299,36401,4.0
41849,299,37729,3.0
41850,299,37733,3.5
41851,299,39659,3.5
41852,299,40226,5.0
41853,299,42723,4.0
41855,299,45521,3.5
41857,299,45880,3.5
41858,299,46544,4.5
41860,299,47274,4.0
41861,299,47465,3.5
41862,299,47997,3.5
41864,299,48394,4.0
41865,299,48516,4.5
41866,299,48744,4.5
41867,299,49902,4.0
41868,299,49932,3.5
41869,299,50011,4.5
41872,299,52831,4.0
41873,299,53435,4.0
41874,299,53447,4.5
41875,299,53519,4.5
41876,299,54785,4.0
41877,299,54995,4.0
41878,299,55118,3.5
41879,299,55820,4.5
41880,299,56003,4.0
41882,299,56286,4.0
41883,299,56757,3.5
41884,299,58520,4.5
41885,299,59339,4.5
41886,299,59387,3.5
41887,299,60384,5.0
41888,299,60684,4.5
41889,299,61323,4.0
41890,299,62434,3.5
41892,299,62511,4.5
41893,299,62764,4.5
41894,299,63276,4.0
41895,299,63836,5.0
41898,299,67957,4.5
41899,299,68157,4.5
41900,299,68237,4.0
41901,299,69134,3.0
41902,299,69516,4.5
41903,299,69951,4.5
41905,299,71390,5.0
41906,299,71494,4.0
41907,299,71745,4.0
41909,299,72880,4.0
41910,299,73531,4.0
41911,299,74458,3.5
41913,299,75349,2.5
41914,299,75823,4.5
41915,299,76173,4.0
41916,299,77291,5.0
41917,299,77307,4.5
41918,299,79203,4.5
41919,299,79686,4.5
41920,299,80217,4.5
41921,299,80219,4.5
41922,299,80553,5.0
41923,299,81083,4.0
41924,299,81591,5.0
41925,299,82150,3.5
41926,299,83829,4.5
41927,299,83976,4.0
41929,299,88106,3.5
